rayon,l_all_inv,f_all_inv,f_nonextr_inv,l_nonextr_inv,oblast,year,employment,agriculture,production,retail,ppi
Syrdarya,29609792.0,17433090.0,10189597.0,2887071.0,Qyzylorda,2022,14613.0,20757.2,58386.0,3415.3,116.1
Syrdarya,36352571.0,24821454.0,8666883.0,5468690.0,Qyzylorda,2023,15199.0,27109.1,65899.0,3993.3,96.3
Syrdarya,52223645.0,33001171.0,13860799.0,13446588.0,Qyzylorda,2024,15418.0,,,,
Zhalagash,3837183.0,360572.0,360572.0,3503755.0,Qyzylorda,2014,16663.0,11123.1,2250.0,2351.8,90.7
Zhalagash,2740667.0,309099.0,53059.0,896773.0,Qyzylorda,2015,16239.0,12505.2,2835.0,2362.1,84.1
Zhalagash,1903171.0,103739.0,103739.0,567631.0,Qyzylorda,2016,16674.0,12036.1,3318.0,2883.3,127.6
Zhalagash,5853208.0,54950.0,20493.0,1254298.0,Qyzylorda,2017,16862.0,13381.5,4387.0,3477.1,127.9
Zhalagash,9789679.0,33999.0,33999.0,3500032.0,Qyzylorda,2018,16346.0,15337.9,5636.0,3814.1,117.9
Zhalagash,7941386.0,7541756.0,7541756.0,1292580.0,Qyzylorda,2019,15055.0,20833.9,8651.0,4095.0,103.0
Zhalagash,12563812.0,10678745.0,10678745.0,1663948.0,Qyzylorda,2020,13912.0,22917.0,7557.0,4194.4,97.2
Zhalagash,9235947.0,405783.0,405783.0,1933345.0,Qyzylorda,2021,14192.0,25543.8,11014.0,4580.9,174.4
Zhalagash,10002603.0,1836857.0,704936.0,2936195.0,Qyzylorda,2022,13926.0,27434.6,33606.0,5332.3,116.1
Zhalagash,15288103.0,2456414.0,375258.0,3534062.0,Qyzylorda,2023,14108.0,33315.7,37526.0,6189.2,96.3
Zhalagash,19981344.0,1377344.0,91809.0,5128521.0,Qyzylorda,2024,13898.0,,,,
Zhanaqorgan,11063714.0,1369077.0,,,Qyzylorda,2014,34695.0,9614.0,43873.0,5789.6,90.7
Zhanaqorgan,10705155.0,596699.0,63278.0,5510785.0,Qyzylorda,2015,31152.0,11152.3,69199.0,5835.9,84.1
Zhanaqorgan,13876189.0,3278213.0,371879.0,1862829.0,Qyzylorda,2016,32691.0,10830.1,108456.0,6808.0,127.6
Zhanaqorgan,20705333.0,3272877.0,180005.0,4450567.0,Qyzylorda,2017,34646.0,12444.0,87411.0,6459.3,127.9
Zhanaqorgan,28524603.0,2705810.0,180345.0,3721300.0,Qyzylorda,2018,34108.0,14675.9,82345.0,7213.8,117.9
Zhanaqorgan,25072798.0,2564664.0,143664.0,5840721.0,Qyzylorda,2019,33675.0,18034.8,82419.0,7789.8,103.0
Zhanaqorgan,21941045.0,4974442.0,2184181.0,4666736.0,Qyzylorda,2020,32536.0,20997.8,83495.0,7824.9,97.2
Zhanaqorgan,24498182.0,8098287.0,1243975.0,7468753.0,Qyzylorda,2021,33221.0,24565.6,98861.0,8606.5,174.4
Zhanaqorgan,24263958.0,28925808.0,237603.0,6080286.0,Qyzylorda,2022,29488.0,28907.2,127138.0,10041.9,116.1
Zhanaqorgan,41359062.0,30251786.0,645223.0,8033978.0,Qyzylorda,2023,30119.0,30155.2,143361.0,11733.0,96.3
Zhanaqorgan,64434601.0,21249098.0,552909.0,13469373.0,Qyzylorda,2024,29662.0,,,,
Aqtau city,70722105.0,23099914.0,,,Mangystau,2014,100.3,302.0,137878.0,127922.6,89.5
Aqtau city,101670181.0,27233265.0,,,Mangystau,2015,98.0,405.1,143037.0,123444.2,89.1
Aqtau city,77875569.0,17056060.0,9779214.0,65099707.0,Mangystau,2016,93.5,311.2,184741.0,174583.0,118.8
Aqtau city,74691639.0,12030563.0,8526094.0,65652411.0,Mangystau,2017,87.0,1729.8,209461.0,126268.9,125.6
Aqtau city,132102390.0,17454026.0,14408729.0,114517207.0,Mangystau,2018,89.4,810.8,202937.0,153906.0,112.2
Aqtau city,128695717.0,24557785.0,16871036.0,108601917.0,Mangystau,2019,90.3,1132.0,210815.0,180049.4,103.3
Aqtau city,215037792.0,21953009.0,18149435.0,169043986.0,Mangystau,2020,86.4,642.0,214044.0,229000.0,111.8
Aqtau city,222100089.0,9961593.0,8563016.0,180747428.0,Mangystau,2021,98.6,678.2,221383.1,254244.9,155.0
Aqtau city,218048627.0,25711687.0,12388580.0,192124360.0,Mangystau,2022,118.5,730.3,250140.8,324421.8,95.8
Aqtau city,175881692.0,13570108.0,8564440.0,130314507.0,Mangystau,2023,119.7,739.0,315056.5,419159.9,117.2
Aqtau city,237219541.0,19429367.0,14401722.0,152907882.0,Mangystau,2024,124.4,,,,
Beineu,54056184.0,646663.0,,,Mangystau,2014,20.2,1598.5,67224.0,3821.0,89.5
Beineu,28646556.0,497821.0,,,Mangystau,2015,23.1,2167.7,47054.0,10145.3,89.1
Beineu,61544034.0,966382.0,216958.0,40523334.0,Mangystau,2016,24.1,2565.4,59053.0,13613.8,118.8
Beineu,38521161.0,3457055.0,38999.0,26152839.0,Mangystau,2017,23.4,2838.9,51732.0,11016.0,125.6
Beineu,26061857.0,4382692.0,430002.0,8837780.0,Mangystau,2018,22.6,3166.9,77676.0,17714.8,112.2
Beineu,29187156.0,7253513.0,0.0,10121684.0,Mangystau,2019,23.3,3911.9,81697.0,13930.9,103.3
Beineu,28034759.0,4905884.0,0.0,20084331.0,Mangystau,2020,27.6,3827.5,165809.0,8149.5,111.8
Beineu,38960006.0,8310763.0,0.0,27985192.0,Mangystau,2021,24.9,4014.1,85874.0,10894.7,155.0
Beineu,28451255.0,9336046.0,130642.0,11481157.0,Mangystau,2022,26.0,4700.9,80176.0,14785.9,95.8
Beineu,88023964.0,15798225.0,3264844.0,74331025.0,Mangystau,2023,25.2,4741.8,71217.5,12692.6,117.2
Beineu,52019002.0,9446725.0,1989429.0,33033139.0,Mangystau,2024,26.8,,,,
Mangystau,46543595.0,20580195.0,,,Mangystau,2014,12.8,2751.7,590549.0,4305.0,89.5
Mangystau,44245509.0,7072488.0,,,Mangystau,2015,14.8,3679.8,353115.0,2084.1,89.1
Mangystau,40781177.0,8955130.0,1060508.0,7252281.0,Mangystau,2016,13.7,4264.7,400209.0,2928.3,118.8
Mangystau,35914563.0,3046373.0,1023094.0,7360341.0,Mangystau,2017,14.7,4603.9,481209.0,16368.9,125.6
Mangystau,41729022.0,2824585.0,635233.0,3238487.0,Mangystau,2018,14.6,5506.7,581077.0,14057.6,112.2
Mangystau,54988342.0,4717105.0,577947.0,5660688.0,Mangystau,2019,14.4,6804.4,572046.0,11001.9,103.3
Mangystau,46052904.0,4373549.0,1197000.0,6170675.0,Mangystau,2020,16.2,6589.2,375780.0,1770.1,111.8
Mangystau,51735406.0,6676144.0,1713600.0,2880093.0,Mangystau,2021,16.5,6995.8,413282.0,3073.2,155.0
Mangystau,58083374.0,10802768.0,672055.0,6290257.0,Mangystau,2022,15.7,8262.6,484135.4,3677.8,95.8
Mangystau,125913628.0,15623781.0,623496.0,53597880.0,Mangystau,2023,15.4,8373.7,556321.5,5941.6,117.2
Mangystau,89894196.0,11494319.0,3586508.0,17984227.0,Mangystau,2024,15.5,,,,
Munaily,21338071.0,5279972.0,,,Mangystau,2014,43.1,844.2,51763.0,6476.2,89.5
Munaily,20883642.0,9893595.0,,,Mangystau,2015,54.3,1272.7,51138.0,4718.6,89.1
Munaily,14873232.0,3945993.0,38236.0,8990867.0,Mangystau,2016,60.0,1185.9,97933.0,3891.8,118.8
Munaily,14509362.0,1507737.0,962108.0,8932326.0,Mangystau,2017,65.6,1039.3,53001.0,11980.3,125.6
Munaily,18249052.0,3093292.0,134684.0,13550796.0,Mangystau,2018,73.6,1493.5,66530.0,23598.9,112.2
Munaily,24773742.0,5701601.0,127839.0,19385272.0,Mangystau,2019,73.8,2212.7,57350.0,21544.6,103.3
Munaily,26911682.0,2194221.0,275265.0,21752538.0,Mangystau,2020,74.4,2208.1,59072.0,5237.3,111.8
Munaily,28709843.0,6838749.0,2954756.0,21952209.0,Mangystau,2021,85.9,2516.5,65688.0,14611.1,155.0
Munaily,48724826.0,6369755.0,680333.0,35725916.0,Mangystau,2022,73.0,4082.6,69536.0,17455.2,95.8
Munaily,36854760.0,14142654.0,2676211.0,28432350.0,Mangystau,2023,71.3,6338.8,69305.7,19923.2,117.2
Munaily,53716354.0,8675918.0,6304729.0,22336378.0,Mangystau,2024,74.8,,,,
Qaraqiyan,141781033.0,3201150.0,,,Mangystau,2014,10.4,1493.1,801851.0,324.7,89.5
Qaraqiyan,104284830.0,3598930.0,,,Mangystau,2015,10.9,1978.8,520988.0,544.8,89.1
Qaraqiyan,101503055.0,2516720.0,4442.0,1582931.0,Mangystau,2016,13.2,1946.0,615141.0,1313.8,118.8
Qaraqiyan,170988940.0,3020262.0,179789.0,41353965.0,Mangystau,2017,13.7,2201.6,837441.0,1325.0,125.6
Qaraqiyan,144427378.0,3091237.0,884118.0,35657271.0,Mangystau,2018,17.8,2882.2,1071355.0,2177.8,112.2
Qaraqiyan,146141239.0,14824522.0,13205891.0,8503163.0,Mangystau,2019,11.5,3233.4,1085787.0,2483.8,103.3
Qaraqiyan,122927421.0,4993658.0,4196563.0,5701313.0,Mangystau,2020,12.3,3502.8,747426.0,1718.0,111.8
Qaraqiyan,142070309.0,751891.0,580246.0,8319566.0,Mangystau,2021,13.3,3487.4,1181322.0,1518.1,155.0
Qaraqiyan,190343834.0,3044640.0,3044640.0,13295950.0,Mangystau,2022,12.1,4399.0,1516169.6,3497.3,95.8
Qaraqiyan,272268212.0,3532650.0,3532650.0,11641271.0,Mangystau,2023,14.3,4994.7,1345407.0,5234.3,117.2
Qaraqiyan,333584851.0,13969368.0,13760512.0,108960308.0,Mangystau,2024,14.3,,,,
Tupqaragan,6347641.0,109564276.0,,,Mangystau,2014,9.9,1218.0,535047.0,345.3,89.5
Tupqaragan,9600631.0,70402398.0,,,Mangystau,2015,10.4,1532.5,330334.0,1663.4,89.1
Tupqaragan,8957454.0,41975253.0,264958.0,6949391.0,Mangystau,2016,11.5,1587.7,440234.0,2080.8,118.8
Tupqaragan,7260541.0,37592744.0,415168.0,4006071.0,Mangystau,2017,13.8,1555.7,521790.0,2923.6,125.6
Tupqaragan,18324108.0,35179258.0,1218374.0,12753660.0,Mangystau,2018,12.9,2211.4,700418.0,8704.6,112.2
Tupqaragan,18841260.0,37914610.0,839536.0,6468149.0,Mangystau,2019,13.9,2622.6,706203.0,7894.9,103.3
Tupqaragan,21899464.0,30067862.0,4901899.0,11057582.0,Mangystau,2020,12.8,2700.8,438229.0,2911.7,111.8
Tupqaragan,20037194.0,34281613.0,8183927.0,8704273.0,Mangystau,2021,12.9,4264.0,577114.0,1891.6,155.0
Tupqaragan,15752178.0,70816566.0,2087896.0,9561319.0,Mangystau,2022,16.6,6658.1,559722.8,3101.2,95.8
Tupqaragan,14557256.0,94652230.0,703368.0,7625649.0,Mangystau,2023,16.4,6404.9,501270.1,2861.2,117.2
Tupqaragan,27040664.0,90779383.0,722115.0,12891733.0,Mangystau,2024,17.5,,,,
Zhanaozen city,25748380.0,503747.0,,,Mangystau,2014,52.2,517.2,145837.0,2044.3,89.5
Zhanaozen city,26292506.0,116187.0,,,Mangystau,2015,65.8,697.7,123019.0,4076.8,89.1
Zhanaozen city,18777056.0,0.0,0.0,15108861.0,Mangystau,2016,61.8,605.2,120258.0,3940.4,118.8
Zhanaozen city,30212509.0,411.0,411.0,18052062.0,Mangystau,2017,59.7,460.6,161566.0,47283.5,125.6
Zhanaozen city,52762072.0,0.0,0.0,17195278.0,Mangystau,2018,73.9,556.1,192277.0,14506.8,112.2
Zhanaozen city,53356347.0,5293561.0,5293561.0,19127806.0,Mangystau,2019,78.2,719.3,194891.0,15713.7,103.3
Zhanaozen city,47012821.0,740.0,740.0,15248839.0,Mangystau,2020,78.7,722.6,156092.0,18169.7,111.8
Zhanaozen city,56381041.0,0.0,0.0,27196988.0,Mangystau,2021,79.6,836.2,182060.0,46350.0,155.0
Zhanaozen city,76717477.0,0.0,0.0,35389806.0,Mangystau,2022,70.8,1105.5,222226.0,24439.9,95.8
Zhanaozen city,231350685.0,0.0,0.0,171637402.0,Mangystau,2023,74.3,1122.5,206740.0,30960.0,117.2
Zhanaozen city,111688919.0,20580769.0,20371225.0,30349463.0,Mangystau,2024,74.2,,,,
Aiyrtau,,,,,North-Kazakhstan,2014,22.109,34267.5,3801.9,3889.9,107.9
Aiyrtau,4012334.0,90322.0,,,North-Kazakhstan,2015,22.937,36054.90000000001,4045.7,4030.5,102.8
Aiyrtau,6850676.0,9972.0,6147.0,2918648.0,North-Kazakhstan,2016,21.928,38050.3,6400.3,6594.0,108.4
Aiyrtau,9717739.0,29603.0,4188.0,5027309.0,North-Kazakhstan,2017,21.644,49475.2,4854.1,6122.7,103.8
Aiyrtau,11468207.0,41387.0,5862.0,7445438.0,North-Kazakhstan,2018,22.618,48492.8,5698.7,7596.9,102.0
Aiyrtau,12255032.0,41307.0,13907.0,2948605.0,North-Kazakhstan,2019,22.322,55296.555604977315,5810.8,8553.2,103.8
Aiyrtau,13226960.0,1205266.0,805003.0,1910227.0,North-Kazakhstan,2020,20.576,70727.5,6031.1,7218.6,110.1
Aiyrtau,15632006.0,654212.0,428204.0,1766988.0,North-Kazakhstan,2021,19.827,76702.6,7725.3,10690.3,114.1
Aiyrtau,17057045.0,747523.0,728546.0,2135389.0,North-Kazakhstan,2022,16.977,106350.7,6886.3,11742.2,114.8
Aiyrtau,21132682.0,579179.0,481505.0,2931049.0,North-Kazakhstan,2023,16.317,63542.8,7093.172,16775.9,103.7
Aiyrtau,27601291.0,476012.0,364162.0,10677474.0,North-Kazakhstan,2024,16.046,68959.5,6073.4,13649.9,105.0
Aqqayin,,,,,North-Kazakhstan,2014,12.201,19537.4,1902.6,2745.4,107.9
Aqqayin,7745509.0,1235623.0,,,North-Kazakhstan,2015,12.903,21547.6,3100.0,2580.8,102.8
Aqqayin,7838096.0,477031.0,477031.0,6233971.0,North-Kazakhstan,2016,13.639,23279.1,2943.9,3466.1,108.4
Aqqayin,6561685.0,127994.0,76362.0,2393192.0,North-Kazakhstan,2017,13.836,28892.8,2383.4,4133.8,103.8
Aqqayin,8456719.0,52693.0,21353.0,1015656.0,North-Kazakhstan,2018,11.691,31116.2,3616.1,5081.9,102.0
Aqqayin,11027656.0,36900.0,32050.0,955577.0,North-Kazakhstan,2019,9.74,34859.4,3555.8,5576.9,103.8
Aqqayin,14755270.0,109129.0,42817.0,1871292.0,North-Kazakhstan,2020,10.396,44359.4,4458.4,5524.5,110.1
Aqqayin,15985784.0,222505.0,3211.0,2616865.0,North-Kazakhstan,2021,10.605,59184.31008515211,5322.1,1615.6,114.1
Aqqayin,16521888.0,326630.0,0.0,3836465.0,North-Kazakhstan,2022,10.879,73117.3,5007.9,2522.4,114.8
Aqqayin,14904320.0,136401.0,0.0,2565812.0,North-Kazakhstan,2023,10.383,53614.5,8888.438,2790.9,103.7
Aqqayin,16699892.0,375215.0,35445.0,2210157.0,North-Kazakhstan,2024,10.561,60659.3,10046.3,2863.7,105.0
Aqzhar,,,,,North-Kazakhstan,2014,9.029,16040.4,973.7,1815.9,107.9
Aqzhar,1933270.0,15822.0,,,North-Kazakhstan,2015,8.733,18596.0,680.5,1947.2,102.8
Aqzhar,3516261.0,6616.0,2031.0,1004803.0,North-Kazakhstan,2016,8.411,19959.2,548.3,2757.0,108.4
Aqzhar,4100121.0,3032.0,3032.0,187489.0,North-Kazakhstan,2017,8.132,23292.8,745.3,2855.6,103.8
Aqzhar,5517172.0,8598.0,8598.0,376644.0,North-Kazakhstan,2018,8.166,27357.5,2057.4,5177.5,102.0
Aqzhar,6641902.0,6421.0,6421.0,1047641.0,North-Kazakhstan,2019,8.372,34822.78001809333,1925.5,3653.6,103.8
Aqzhar,5889054.0,89303.0,89303.0,611797.0,North-Kazakhstan,2020,8.23,46143.4,1776.8,1212.0,110.1
Aqzhar,7873736.0,4536.0,4536.0,476012.0,North-Kazakhstan,2021,7.687,51048.9,1837.3,1551.9,114.1
Aqzhar,8804228.0,22273.0,6180.0,568972.0,North-Kazakhstan,2022,7.229,53977.7,2034.9,1778.3,114.8
Aqzhar,12069994.0,0.0,0.0,252850.0,North-Kazakhstan,2023,8.132,23934.0,1784.713,2395.0,103.7
Aqzhar,15962057.0,0.0,0.0,2356262.0,North-Kazakhstan,2024,7.398,48992.3,2292.2,2080.8,105.0
Esil,,,,,North-Kazakhstan,2014,14.347,21152.7,2443.077,2633.2,107.9
Esil,3585650.0,121259.0,,,North-Kazakhstan,2015,13.818,24517.1,2657.196,3442.7,102.8
Esil,4372531.0,2600.0,2600.0,703411.0,North-Kazakhstan,2016,12.828,25801.5,2533.302,4062.6,108.4
Esil,4806199.0,269089.0,257077.0,157619.0,North-Kazakhstan,2017,12.569,31141.3,3060.064,1958.4,103.8
Esil,6781968.0,216002.0,198874.0,844551.0,North-Kazakhstan,2018,12.282,32493.1,3673.707,4830.2,102.0
Esil,6420671.0,88852.0,47780.0,577691.0,North-Kazakhstan,2019,12.003,40701.87331132789,5758.902,5031.4,103.8
Esil,7960320.0,159105.0,86277.0,777643.0,North-Kazakhstan,2020,11.226,52514.8,8874.539,5037.0,110.1
Esil,10917510.0,122792.0,29135.0,394830.0,North-Kazakhstan,2021,11.18,61254.0,11409.982,5268.8,114.1
Esil,13132867.0,30061.0,9851.0,1047184.0,North-Kazakhstan,2022,12.781,84003.4,13067.094,6637.2,114.8
Esil,15511502.0,68789.0,26138.0,1574660.0,North-Kazakhstan,2023,13.079,62357.6,10015.361,9896.6,103.7
Esil,22767762.0,58150.0,58150.0,4941625.0,North-Kazakhstan,2024,11.504,64683.8,8173.3,7274.3,105.0
Gabit Musrepov,,,,,North-Kazakhstan,2014,23.289,48817.2,16683.9,14663.3,107.9
Gabit Musrepov,31279153.0,113303.0,,,North-Kazakhstan,2015,23.305,51982.4,10914.4,12883.0,102.8
Gabit Musrepov,33736679.0,131874.0,131374.0,12353394.0,North-Kazakhstan,2016,22.151,58068.1,11396.6,14084.8,108.4
Gabit Musrepov,37078950.0,256460.0,6460.0,7767041.0,North-Kazakhstan,2017,23.01,67044.4,12398.6,16435.0,103.8
Gabit Musrepov,26770608.0,184942.0,9729.0,6613348.0,North-Kazakhstan,2018,24.026,70253.5,15926.2,15936.9,102.0
Gabit Musrepov,28632347.0,1026100.0,745133.0,7513528.0,North-Kazakhstan,2019,23.51,81893.77611100135,17431.1,20193.0,103.8
Gabit Musrepov,33547528.0,883794.0,221182.0,7761300.0,North-Kazakhstan,2020,22.736,109280.3,21773.7,19701.2,110.1
Gabit Musrepov,39526856.0,1214854.0,38092.0,6621223.0,North-Kazakhstan,2021,22.818,108734.0,28613.0,23816.3,114.1
Gabit Musrepov,45087906.0,956271.0,761.0,8436276.0,North-Kazakhstan,2022,19.182,154700.0,40818.3,30572.5,114.8
Gabit Musrepov,29059466.0,337652.0,0.0,9212258.0,North-Kazakhstan,2023,19.182,98958.8,39323.033,31122.5,103.7
Gabit Musrepov,37910202.0,425007.0,255101.0,19931892.0,North-Kazakhstan,2024,18.031,113423.8,58136.8,31502.1,105.0
Magzhan Zhumabayev,,,,,North-Kazakhstan,2014,19.155,30281.7,3342.585,4118.4,107.9
Magzhan Zhumabayev,5259113.0,22496.0,,,North-Kazakhstan,2015,18.126,34138.9,3185.285,4693.9,102.8
Magzhan Zhumabayev,6513810.0,8102.0,8102.0,4117097.0,North-Kazakhstan,2016,18.362,36787.4,3401.524,5824.5,108.4
Magzhan Zhumabayev,7256892.0,36938.0,8848.0,2166285.0,North-Kazakhstan,2017,18.321,45087.8,3439.529,4452.7,103.8
Magzhan Zhumabayev,7815699.0,37078.0,16651.0,2074605.0,North-Kazakhstan,2018,19.432,46500.9,3890.769,5249.9,102.0
Magzhan Zhumabayev,8019867.0,530042.0,83386.0,1616592.0,North-Kazakhstan,2019,18.065,57065.15647237519,4583.197,5498.1,103.8
Magzhan Zhumabayev,11142410.0,17122.0,3240.0,2115104.0,North-Kazakhstan,2020,18.507,73989.0,4496.888,5297.0,110.1
Magzhan Zhumabayev,13821357.0,60679.0,4996.0,2306880.0,North-Kazakhstan,2021,17.912,86606.8,5465.832,6818.3,114.1
Magzhan Zhumabayev,14784491.0,40271.0,0.0,1162097.0,North-Kazakhstan,2022,17.612,90423.5,4782.973,10863.6,114.8
Magzhan Zhumabayev,15628569.0,50611.0,29.0,1867775.0,North-Kazakhstan,2023,16.73,65203.0,5766.319,4793.4,103.7
Magzhan Zhumabayev,17571991.0,22541.0,0.0,3781467.0,North-Kazakhstan,2024,18.255,79381.9,5636.1,5053.3,105.0
Mamlyut,,,,,North-Kazakhstan,2014,11.28,12763.3,1535.4,4564.5,107.9
Mamlyut,2187228.0,615.0,,,North-Kazakhstan,2015,10.916,14467.0,1425.1,3863.9,102.8
Mamlyut,1649343.0,25354.0,25354.0,243339.0,North-Kazakhstan,2016,10.328,15733.600000000002,1961.8,3779.2,108.4
Mamlyut,3023666.0,5059.0,5059.0,730316.0,North-Kazakhstan,2017,9.508,19745.3,1380.4,5173.6,103.8
Mamlyut,10465465.0,8770.0,8770.0,289861.0,North-Kazakhstan,2018,9.836,20463.2,1793.2,6836.4,102.0
Mamlyut,12165602.0,8830.0,8830.0,847296.0,North-Kazakhstan,2019,9.362,27630.56823447963,2116.8,7233.3,103.8
Mamlyut,12412943.0,99456.0,99456.0,2483854.0,North-Kazakhstan,2020,9.592,33700.4,2059.7,1983.5,110.1
Mamlyut,14424979.0,3481.0,3481.0,893013.0,North-Kazakhstan,2021,8.941,40986.0,1833.6,2799.0,114.1
Mamlyut,11996571.0,0.0,0.0,1387584.0,North-Kazakhstan,2022,10.037,63484.7,2113.5,5893.4,114.8
Mamlyut,14791046.0,0.0,0.0,427409.0,North-Kazakhstan,2023,10.052,38050.1,2798.22,7267.7,103.7
Mamlyut,15449060.0,6696.0,6696.0,2389332.0,North-Kazakhstan,2024,9.29,42061.3,1803.6,5734.6,105.0
Petropavl city,,,,,North-Kazakhstan,2014,110.875,11972.1,103921.5,98800.8,107.9
Petropavl city,47762593.0,3425304.0,,,North-Kazakhstan,2015,109.868,11238.5,111835.5,98729.7,102.8
Petropavl city,51752219.0,4188749.0,4188749.0,51063340.0,North-Kazakhstan,2016,108.116,11245.8,133451.1,121540.6,108.4
Petropavl city,61861133.0,6566751.0,6566751.0,37375249.0,North-Kazakhstan,2017,105.004,13375.4,171020.7,143100.7,103.8
Petropavl city,64504051.0,8915035.0,8915035.0,30529513.0,North-Kazakhstan,2018,104.355,14443.8,162359.0,169416.2,102.0
Petropavl city,66832309.0,10702182.0,10702184.0,42681161.0,North-Kazakhstan,2019,106.377,14464.60634043983,167807.5,178582.4,103.8
Petropavl city,83505867.0,14359619.0,14359617.0,38107956.0,North-Kazakhstan,2020,109.509,16163.0,205504.0,154148.3,110.1
Petropavl city,111373331.0,12243958.0,12243958.0,74552443.0,North-Kazakhstan,2021,109.476,21371.4,260287.4,202547.1,114.1
Petropavl city,122212825.0,14840077.0,14840077.0,81207066.0,North-Kazakhstan,2022,106.496,23057.5,324673.7,232485.27,114.8
Petropavl city,185645443.0,12719627.0,12719627.0,142685249.0,North-Kazakhstan,2023,100.208,21433.2,460133.079,255982.9,103.7
Petropavl city,252391239.0,10869479.0,10869479.0,196288340.0,North-Kazakhstan,2024,99.26,19817.6,487067.1,273985.0,105.0
Qyzylzhar,,,,,North-Kazakhstan,2014,25.566,32633.7,8025.0,6682.4,107.9
Qyzylzhar,29059213.0,187485.0,,,North-Kazakhstan,2015,25.972,35077.6,11147.6,5556.9,102.8
Qyzylzhar,13157366.0,13017.0,13017.0,7786860.0,North-Kazakhstan,2016,23.629,38732.1,14128.8,5500.3,108.4
Qyzylzhar,15074852.0,185668.0,158620.0,5313964.0,North-Kazakhstan,2017,22.776,47386.7,14491.7,8883.9,103.8
Qyzylzhar,21373533.0,1459042.0,1409735.0,7178302.0,North-Kazakhstan,2018,21.551,50121.7,15627.8,11256.5,102.0
Qyzylzhar,24943709.0,231473.0,94771.0,6516607.0,North-Kazakhstan,2019,22.419,57543.99974910231,17095.7,12233.0,103.8
Qyzylzhar,26916979.0,1569822.0,1298882.0,5794955.0,North-Kazakhstan,2020,22.048,66532.7,20399.0,8716.8,110.1
Qyzylzhar,20438135.0,1603413.0,1532001.0,4485813.0,North-Kazakhstan,2021,22.386,86692.6,25355.2,10879.0,114.1
Qyzylzhar,23608952.0,407736.0,159271.0,6340885.0,North-Kazakhstan,2022,23.224,106284.9,32999.3,10739.8,114.8
Qyzylzhar,24352970.0,2592008.0,1030535.0,5669327.0,North-Kazakhstan,2023,25.533,84297.7,36624.326,10336.4,103.7
Qyzylzhar,25361849.0,5170754.0,11166.0,11717631.0,North-Kazakhstan,2024,24.565,88281.0,35043.0,11632.5,105.0
Shal Aqyn,,,,,North-Kazakhstan,2014,10.793,19361.800000000003,3420.1,2985.2,107.9
Shal Aqyn,1431583.0,5881.0,,,North-Kazakhstan,2015,10.691,20546.5,3452.2,4065.1,102.8
Shal Aqyn,4532466.0,2119.0,2119.0,105989.0,North-Kazakhstan,2016,9.456,22496.9,4097.1,4909.2,108.4
Shal Aqyn,4759441.0,7511.0,5013.0,375967.0,North-Kazakhstan,2017,9.607,23429.9,4226.7,4826.2,103.8
Shal Aqyn,5038299.0,6195.0,6195.0,337765.0,North-Kazakhstan,2018,10.673,24926.1,3355.9,5094.7,102.0
Shal Aqyn,5626271.0,7758.0,7758.0,880509.0,North-Kazakhstan,2019,10.043,30043.224634405447,3484.5,5755.2,103.8
Shal Aqyn,6655142.0,134642.0,134642.0,1035052.0,North-Kazakhstan,2020,9.163,41872.1,3385.7,5959.1,110.1
Shal Aqyn,14624186.0,326462.0,4876.0,869223.0,North-Kazakhstan,2021,8.907,51779.1,4259.3,7553.7,114.1
Shal Aqyn,16944565.0,0.0,0.0,7589630.0,North-Kazakhstan,2022,9.485,72941.5,4801.4,9344.3,114.8
Shal Aqyn,18592112.0,0.0,0.0,3542044.0,North-Kazakhstan,2023,9.6,38778.7,5588.493,17148.4,103.7
Shal Aqyn,21111897.0,235723.0,235723.0,4335881.0,North-Kazakhstan,2024,9.876,53211.0,5489.6,9806.6,105.0
Taiynsha,,,,,North-Kazakhstan,2014,28.256,52337.0,8942.0,8331.4,107.9
Taiynsha,7000914.0,37256.0,,,North-Kazakhstan,2015,28.997,54056.9,6726.4,10226.2,102.8
Taiynsha,13343191.0,2774713.0,2768875.0,8727874.0,North-Kazakhstan,2016,27.131,56652.0,8570.5,11088.5,108.4
Taiynsha,14369226.0,99391.0,39746.0,7505609.0,North-Kazakhstan,2017,22.424,69299.8,14441.2,9866.3,103.8
Taiynsha,16848246.0,316672.0,201598.0,2260408.0,North-Kazakhstan,2018,21.887,66264.2,17394.5,11726.0,102.0
Taiynsha,19850030.0,2029674.0,1320365.0,3186981.0,North-Kazakhstan,2019,22.308,83749.40700304761,25859.3,12340.4,103.8
Taiynsha,25392386.0,1270715.0,833710.0,4218721.0,North-Kazakhstan,2020,21.188,104455.3,28677.6,14363.6,110.1
Taiynsha,24662332.0,971877.0,36650.0,3227589.0,North-Kazakhstan,2021,22.008,122077.8,32869.8,14929.1,114.1
Taiynsha,28287778.0,980264.0,2108.0,5737278.0,North-Kazakhstan,2022,21.526,139859.4,56097.3,20659.4,114.8
Taiynsha,37773105.0,2249542.0,1411463.0,5032812.0,North-Kazakhstan,2023,20.568,97248.9,66928.811,24324.3,103.7
Taiynsha,31109989.0,17122239.0,17059666.0,6337395.0,North-Kazakhstan,2024,20.434,139171.6,57139.5,22417.1,105.0
Timiryazev,,,,,North-Kazakhstan,2014,7.482,15233.1,3915.7,1582.3,107.9
